Dados da Avaliação
293.13656871338173
-199.11175278955739
81.28410567806857
212.32631625494975
108.00300266901442
254.91313251962407
225.63928569047863
277.6364848082462
255.72291397314666
-24.350861896355624
Dados da Avaliação
145.19305864006623
259.16492193134957
272.0120220608963
229.23313884138145
259.8594695318714
7.183602353821797
274.9958514709548
208.68490410606273
249.78933612189834
180.64241702172575
Dados da Avaliação
178.09052960959457
283.6445654846547
274.5484756057117
233.2880715223776
249.0627924082679
251.5658921605554
246.36002587301152
-145.84295234510364
234.35022465330186
-195.55773801991313
