Dados da Avaliação
-193.25533427437958
300.580706156005
273.16976628871026
279.95413538956757
284.6078687221027
-51.10601566715987
192.50193550919857
238.5164307234252
268.53068568722995
258.6492194652865
Dados da Avaliação
269.73616870535034
-160.72651914689345
267.1109153788145
250.69455014216516
233.727263800979
84.6030500343417
259.039997539286
245.60334271151785
-64.5767500479974
298.52892671145935
Dados da Avaliação
281.5827062614319
244.2186524944825
238.57217648778487
257.5706496725397
281.2121932434288
262.4271301880288
210.57747748924095
281.17214149274014
227.1504947815073
279.560147399508
Dados da Avaliação
289.60438883760935
240.86022216049074
266.37453295819034
249.14130273191165
199.21619040115826
300.98713197997796
255.65076447044785
267.5609942301513
251.91218818503455
218.98626124386195
Dados da Avaliação
258.7737944975271
264.05645652170074
139.9441231657518
-288.5418516294154
-153.19721993726108
256.7310142823486
251.24274324563808
248.3449880309993
173.96073039796067
246.43406224301313
